INSERT student(studentID,name,phone,email,dorm,score_1,score_2,score_3) VALUES
('10903630', 'Â³ĞÇÁÁ', '17632469171', 'luxingliang@stu.kust.edu.cn', 'ÌñÔ°5629', 98, 88, 83),
('10903631', '²ıÊÚÓÀ', '18687410567', 'changshouyong@stu.kust.edu.cn', 'ã½Ô°2795', 68, 83, 48),
('10903632', 'Ëï¹éÏî', '17660604547', 'sunguixiang@stu.kust.edu.cn', 'ºãÔ°9124', 51, 53, 70),
('10903633', 'Ê±Éñ¸ñ', '13406114497', 'shishenge@stu.kust.edu.cn', 'âùÔ°2481', 84, 64, 86),
('10903634', 'ÇØ¶ÁÍ¬', '15843460412', 'qindutong@stu.kust.edu.cn', 'ÌñÔ°6934', 77, 79, 93),
('10903635', 'ÉòÉú·Ç', '15959062637', 'shenshengfei@stu.kust.edu.cn', 'âùÔ°1654', 86, 41, 55),
('10903636', 'ÌÀ±£Âğ', '18962822105', 'tangbaoma@stu.kust.edu.cn', 'ã½Ô°9684', 81, 74, 78),
('10903637', 'ÂÀÄÉ³ı', '18419872625', 'lvnachu@stu.kust.edu.cn', 'ã½Ô°4544', 56, 96, 65),
('10903638', 'Ê±ÉÆ»°', '13658290437', 'shishanhua@stu.kust.edu.cn', 'âùÔ°2582', 66, 81, 54),
('10903639', 'ÂÀ±¾Ä¬', '18933994760', 'lvbenmo@stu.kust.edu.cn', 'Á«»ª5219', 56, 85, 72),
('10903640', 'Ñ¦¾ÃËû', '13343772245', 'xuejiuta@stu.kust.edu.cn', 'ºãÔ°7641', 81, 98, 42),
('10903641', 'Æ½½¥Ñé', '13498860582', 'pingjianyan@stu.kust.edu.cn', 'Á«»ª9899', 88, 77, 69),
('10903642', 'Ûº°ÂÃ«', '18040768489', 'fengaomao@stu.kust.edu.cn', 'ÌñÔ°3452', 95, 53, 65),
('10903643', 'Ô¬ÉıÏò', '15606917467', 'yuanshengxiang@stu.kust.edu.cn', 'âùÔ°1525', 82, 83, 85),
('10903644', 'Óá³¡ĞÒ', '13244462259', 'yuchangxing@stu.kust.edu.cn', 'ã½Ô°1554', 89, 60, 89),
('10903645', 'ñ¼ÕÕÄ·', '18558118444', 'douzhaomu@stu.kust.edu.cn', 'âùÔ°3239', 71, 70, 98),
('10903646', 'ÂíËØÊ«', '18517512042', 'masushi@stu.kust.edu.cn', 'Á«»ª9268', 87, 92, 91),
('10903647', '·½Çø¿ö', '13433806184', 'fangqukuang@stu.kust.edu.cn', 'Á«»ª7291', 81, 43, 88),
('10903648', 'á¯Í¥°à', '18948835557', 'centingban@stu.kust.edu.cn', 'ÌñÔ°8626', 42, 40, 64),
('10903649', 'Ğí±ø¶Ù', '18095231785', 'xubingdun@stu.kust.edu.cn', 'Á«»ª6496', 65, 84, 97),
('10903650', 'ÂŞ±ãË®', '17773857318', 'luobianshui@stu.kust.edu.cn', 'âùÔ°4567', 42, 88, 97),
('10903701', 'Æ¤»­´´', '13128735803', 'pihuachuang@stu.kust.edu.cn', 'ã½Ô°6644', 42, 56, 68),
('10903702', '¸ğÊ±¶Ô', '17754359303', 'geshidui@stu.kust.edu.cn', 'ã½Ô°8572', 75, 58, 71),
('10903703', 'ÔªÊıÅÔ', '15228225260', 'yuanshupang@stu.kust.edu.cn', 'âùÔ°5572', 41, 90, 90),
('10903704', 'ÕÅÓÚÉî', '17838848863', 'zhangyushen@stu.kust.edu.cn', 'Á«»ª5197', 81, 75, 43),
('10903705', 'Ë®Àî×ó', '18847616744', 'shuilizuo@stu.kust.edu.cn', 'ÌñÔ°5845', 67, 83, 96),
('10903706', 'ÀÉÌ¹Ğ¦', '13975220588', 'langtanxiao@stu.kust.edu.cn', 'ºãÔ°1346', 63, 55, 84),
('10903707', 'ÀÖÑÔ¶Á', '15830579264', 'leyandu@stu.kust.edu.cn', 'Á«»ª1644', 74, 45, 64),
('10903708', 'ÓáÎå³Ğ', '15958323005', 'yuwucheng@stu.kust.edu.cn', 'ºãÔ°7885', 61, 66, 66),
('10903709', '±«Í¼¸ú', '18256114481', 'baotugen@stu.kust.edu.cn', 'ÌñÔ°5149', 60, 73, 51),
('10903710', 'Àî´¬¹²', '13278169393', 'lichuangong@stu.kust.edu.cn', 'Á«»ª1618', 76, 97, 50),
('10903711', 'Ç®ºúÔÆ', '18060962897', 'qianhuyun@stu.kust.edu.cn', 'Á«»ª5796', 55, 64, 51),
('10903712', 'ÔÆ·²ĞŞ', '13599210351', 'yunfanxiu@stu.kust.edu.cn', 'âùÔ°7395', 48, 89, 52),
('10903713', 'ÖìÃ«µô', '13027628648', 'zhumaodiao@stu.kust.edu.cn', 'ÌñÔ°3769', 86, 74, 74),
('10903714', 'À×Ö½¾²', '13091582524', 'leizhijing@stu.kust.edu.cn', 'âùÔ°3641', 56, 63, 73),
('10903715', 'Ê±ÆÕºö', '18308805304', 'shipuhu@stu.kust.edu.cn', 'ã½Ô°8273', 94, 45, 51),
('10903716', 'ÒüÔ¸Õó', '13371289317', 'yinyuanzhen@stu.kust.edu.cn', 'ÌñÔ°4548', 48, 93, 96),
('10903717', 'ÌÕ°üÒø', '17798691589', 'taobaoyin@stu.kust.edu.cn', 'Á«»ª1123', 48, 59, 48),
('10903718', 'Óá¹ûÁª', '13819551201', 'yuguolian@stu.kust.edu.cn', 'Á«»ª1436', 68, 73, 85),
('10903719', 'ëø¶ùÑÛ', '13212165351', 'tengeryan@stu.kust.edu.cn', 'ã½Ô°4272', 87, 89, 79),
('10903720', 'á¯Ì¨Ä·', '13949529622', 'centaimu@stu.kust.edu.cn', 'ÌñÔ°3847', 80, 79, 73),
('10903721', 'Î¤·ÅÉõ', '13343417681', 'weifangshen@stu.kust.edu.cn', 'ºãÔ°6767', 53, 52, 53),
('10903722', 'ÌÆÕıÊÜ', '13891332216', 'tangzhengshou@stu.kust.edu.cn', 'ã½Ô°8553', 80, 73, 76),
('10903723', '±«¾­¶Ï', '18330817775', 'baojingduan@stu.kust.edu.cn', 'âùÔ°4885', 71, 57, 79),
('10903724', 'ŞÉ×ì¸æ', '15834246201', 'xizuigao@stu.kust.edu.cn', 'ºãÔ°3133', 79, 63, 56),
('10903725', 'ÌÕ¸ßÁõ', '17682356346', 'taogaoliu@stu.kust.edu.cn', 'ã½Ô°7427', 52, 82, 94),
('10903726', 'Â³µ¯´©', '15254027030', 'ludanchuan@stu.kust.edu.cn', 'ã½Ô°8916', 82, 42, 69),
('10903727', 'Æ¤Òé½»', '18746054648', 'piyijiao@stu.kust.edu.cn', 'ºãÔ°1662', 83, 64, 95),
('10903728', 'ÑîÖÓ²©', '15046436094', 'yangzhongbo@stu.kust.edu.cn', 'Á«»ª8398', 92, 74, 44),
('10903729', 'Ê·»·ÈÎ', '15119332755', 'shihuanren@stu.kust.edu.cn', 'âùÔ°2342', 46, 46, 82),
('10903730', 'Æİ½áÍ¯', '15175536214', 'qijietong@stu.kust.edu.cn', 'ÌñÔ°3657', 45, 66, 99),
('10903731', 'ÂŞÑ°¼È', '13319873628', 'luoxunji@stu.kust.edu.cn', 'ºãÔ°6378', 76, 73, 62),
('10903732', 'ÅË¼ÜÒé', '18496420526', 'panjiayi@stu.kust.edu.cn', 'Á«»ª3981', 61, 69, 93),
('10903733', '¸ğºÁÉÕ', '18552665936', 'gehaoshao@stu.kust.edu.cn', 'ºãÔ°6511', 99, 61, 45),
('10903734', 'ºØ»»¼Ü', '13807328010', 'hehuanjia@stu.kust.edu.cn', 'âùÔ°7385', 72, 65, 56),
('10903735', 'ÌÀ¾Æ¹Ù', '18885656793', 'tangjiuguan@stu.kust.edu.cn', 'ÌñÔ°2396', 72, 97, 66),
('10903736', '¿µĞÎ»¯', '15134116238', 'kangxinghua@stu.kust.edu.cn', 'ÌñÔ°6514', 70, 51, 72),
('10903737', '¿µÄĞÊ½', '15117315942', 'kangnanshi@stu.kust.edu.cn', 'ÌñÔ°5153', 77, 75, 83),
('10903738', 'ÆİÉúÃÅ', '15705138701', 'qishengmen@stu.kust.edu.cn', 'Á«»ª5243', 48, 49, 57),
('10903739', '½¯Á³ºÅ', '13750092127', 'jianglianhao@stu.kust.edu.cn', 'Á«»ª5627', 92, 97, 53),
('10903740', '×ŞËµ°¸', '15331535567', 'zoushuoan@stu.kust.edu.cn', 'ºãÔ°7442', 73, 91, 41),
('10903741', 'ÇØ¾Ã½ø', '13637780229', 'qinjiujin@stu.kust.edu.cn', 'ÌñÔ°9635', 40, 59, 40),
('10903742', '×ŞÏ´ºÈ', '15503830730', 'zouxihe@stu.kust.edu.cn', 'âùÔ°8161', 43, 60, 77),
('10903743', 'ÕÅÉúÃÅ', '15923994093', 'zhangshengmen@stu.kust.edu.cn', 'Á«»ª9213', 63, 40, 70),
('10903744', 'ËÕ´íÊµ', '18039338064', 'sucuoshi@stu.kust.edu.cn', 'ã½Ô°9451', 84, 41, 49),
('10903745', 'ÈÎ¶¼³Ô', '15738969974', 'rendouchi@stu.kust.edu.cn', 'ÌñÔ°4311', 47, 62, 61),
('10903746', '¿×¿¼³£', '18474209604', 'kongkaochang@stu.kust.edu.cn', 'ã½Ô°7253', 60, 96, 72),
('10903747', 'ÓáÔõÈİ', '15063872817', 'yuzenrong@stu.kust.edu.cn', 'Á«»ª6729', 87, 47, 77),
('10903748', '·¶ÅÆÂÃ', '18052506471', 'fanpailv@stu.kust.edu.cn', 'ÌñÔ°9128', 86, 41, 73),
('10903749', 'Ê·Ğ¦Ö§', '13863862556', 'shixiaozhi@stu.kust.edu.cn', 'âùÔ°4636', 96, 70, 47),
('10903750', '»Æ°ÖÊØ', '13599073780', 'huangbashou@stu.kust.edu.cn', 'ã½Ô°4154', 73, 73, 55),
('10903801', 'Ê·º¬Âê', '13344565580', 'shihanma@stu.kust.edu.cn', 'ºãÔ°3745', 79, 65, 93),
('10903802', '×ŞÂ¼Ö½', '13794780572', 'zouluzhi@stu.kust.edu.cn', 'âùÔ°9155', 57, 46, 68),
('10903803', '±«Òı×¢', '13694681747', 'baoyinzhu@stu.kust.edu.cn', 'Á«»ª9281', 45, 97, 82),
('10903804', '¹Ë»¯²©', '13684866885', 'guhuabo@stu.kust.edu.cn', 'Á«»ª7136', 54, 85, 87),
('10903805', 'À×¶«ÕÉ', '15945773047', 'leidongzhang@stu.kust.edu.cn', 'ã½Ô°6147', 95, 46, 74),
('10903806', 'Âí½ÇÌø', '15536077652', 'majiaotiao@stu.kust.edu.cn', 'ºãÔ°4445', 43, 75, 47),
('10903807', '½ªÖ¸Ï´', '13035724884', 'jiangzhixi@stu.kust.edu.cn', 'âùÔ°4943', 60, 72, 80),
('10903808', 'ÈÎ´°Éè', '13021677547', 'renchuangshe@stu.kust.edu.cn', 'ºãÔ°9646', 89, 69, 89),
('10903809', 'Ô¬ÊÇÁõ', '18169403283', 'yuanshiliu@stu.kust.edu.cn', 'ã½Ô°3257', 54, 85, 55),
('10903810', 'ÌÀÔÙÍ£', '18229569687', 'tangzaiting@stu.kust.edu.cn', 'ºãÔ°7877', 67, 71, 71),
('10903811', 'Áø¹ã»¯', '17873859679', 'liuguanghua@stu.kust.edu.cn', 'ÌñÔ°7793', 79, 89, 67),
('10903812', 'ÎâÊ¾Éú', '13058457535', 'wushisheng@stu.kust.edu.cn', 'Á«»ª1832', 99, 91, 48),
('10903813', 'ÇØËùÂ¶', '15102382850', 'qinsuolu@stu.kust.edu.cn', 'ºãÔ°4878', 78, 47, 69),
('10903814', 'Ó÷ºÓ´ï', '18838193661', 'yuheda@stu.kust.edu.cn', 'Á«»ª2413', 49, 95, 94),
('10903815', 'ÂŞË¾Î÷', '18216541780', 'luosixi@stu.kust.edu.cn', 'Á«»ª7119', 89, 87, 45),
('10903816', 'ÎÀ¼°Ñİ', '13828655232', 'weijiyan@stu.kust.edu.cn', 'ºãÔ°9891', 90, 70, 43),
('10903817', '²ıÅªÑÛ', '13223626775', 'changnongyan@stu.kust.edu.cn', 'âùÔ°4879', 47, 91, 92),
('10903818', 'Îº¼¸Ò×', '18568468601', 'weijiyi@stu.kust.edu.cn', 'ÌñÔ°5964', 66, 58, 44),
('10903819', '³Âºô²İ', '15248000280', 'chenhucao@stu.kust.edu.cn', 'Á«»ª6671', 47, 44, 47),
('10903820', 'ÅËÀıĞÎ', '13122974313', 'panlixing@stu.kust.edu.cn', 'ºãÔ°1924', 65, 61, 80),
('10903821', 'ÇØºóÉË', '13193959070', 'qinhoushang@stu.kust.edu.cn', 'Á«»ª5527', 82, 90, 41),
('10903822', 'ÃÏ½ÇÊ¦', '13307222531', 'mengjiaoshi@stu.kust.edu.cn', 'ºãÔ°5128', 84, 91, 86),
('10903823', 'ÂÀ¾­ÉÌ', '18493257401', 'lvjingshang@stu.kust.edu.cn', 'ºãÔ°9111', 78, 97, 71),
('10903824', 'ÁøÊ«Îè', '18449575875', 'liushiwu@stu.kust.edu.cn', 'âùÔ°6111', 51, 56, 55),
('10903825', 'Á®¸÷Ê®', '13591920019', 'liangeshi@stu.kust.edu.cn', 'âùÔ°5527', 68, 73, 45),
('10903826', 'Ûº¾ÖÀÏ', '13423344593', 'fengjulao@stu.kust.edu.cn', 'Á«»ª3216', 53, 99, 90),
('10903827', 'ÔÆ¹ûºÜ', '18051233685', 'yunguohen@stu.kust.edu.cn', 'Á«»ª8822', 94, 50, 55),
('10903828', 'ÔªÅ·Õß', '18014271691', 'yuanouzhe@stu.kust.edu.cn', 'ã½Ô°8451', 58, 87, 46),
('10903829', 'á¯¸£±¨', '13004459720', 'cenfubao@stu.kust.edu.cn', 'ºãÔ°4591', 86, 80, 70),
('10903830', 'ÉòÊ±Ê¯', '18414053177', 'shenshishi@stu.kust.edu.cn', 'ÌñÔ°4623', 77, 46, 52),
('10903831', 'ÒóÁµ±¸', '13626817392', 'yinlianbei@stu.kust.edu.cn', 'ºãÔ°9271', 47, 83, 88),
('10903832', 'ÆİÎİºÏ', '15313166771', 'qiwuhe@stu.kust.edu.cn', 'ºãÔ°4997', 96, 71, 94),
('10903833', 'Îé½Çº°', '13904958289', 'wujiaohan@stu.kust.edu.cn', 'ºãÔ°8842', 82, 99, 54),
('10903834', 'ÎâÊ²Æ½', '18789854545', 'wushenping@stu.kust.edu.cn', 'ÌñÔ°1157', 68, 86, 57),
('10903835', 'À×Ì¹ÌØ', '13396136232', 'leitante@stu.kust.edu.cn', 'ã½Ô°9175', 90, 81, 68),
('10903836', '±Ï½¥ÄÜ', '13737711364', 'bijianneng@stu.kust.edu.cn', 'ÌñÔ°5943', 69, 92, 99),
('10903837', 'ÖÜĞÔÎï', '13675462319', 'zhouxingwu@stu.kust.edu.cn', 'âùÔ°2234', 80, 85, 51),
('10903838', '×ŞÑ¡×Ô', '17892928894', 'zouxuanzi@stu.kust.edu.cn', 'ºãÔ°4852', 48, 81, 60),
('10903839', 'Ô¬Ï°Âè', '18659906331', 'yuanxima@stu.kust.edu.cn', 'ºãÔ°6332', 85, 97, 47),
('10903840', '×ŞÈË±ø', '15274397440', 'zourenbing@stu.kust.edu.cn', 'Á«»ª7731', 80, 45, 99),
('10903841', 'ÔÆÁ½²Ø', '13035772714', 'yunliangcang@stu.kust.edu.cn', 'Á«»ª9468', 72, 57, 99),
('10903842', 'Ôª³åÖ°', '18351479905', 'yuanchongzhi@stu.kust.edu.cn', 'âùÔ°7765', 62, 90, 84),
('10903843', 'Ê·´©³õ', '17644250476', 'shichuanchu@stu.kust.edu.cn', 'Á«»ª5112', 63, 59, 74),
('10903844', 'ÈÎÆŞÎ¢', '15122422308', 'renqiwei@stu.kust.edu.cn', 'Á«»ª8772', 73, 60, 58),
('10903845', 'ÈÎĞÑ¿ì', '13564919269', 'renxingkuai@stu.kust.edu.cn', 'ºãÔ°1624', 79, 92, 91),
('10903846', 'Ê·Â××ß', '13074664396', 'shilunzou@stu.kust.edu.cn', 'ÌñÔ°3312', 68, 82, 78),
('10903847', '°²²Ë¹Ç', '17765587534', 'ancaigu@stu.kust.edu.cn', 'ã½Ô°3249', 82, 46, 66),
('10903848', 'ÎºÁíÄ·', '15042783639', 'weilingmu@stu.kust.edu.cn', 'ã½Ô°7316', 76, 82, 52),
('10903849', 'Ê±±ù±ø', '18846147185', 'shibingbing@stu.kust.edu.cn', 'Á«»ª1665', 97, 83, 44),
('10903850', 'Öì¾øÂú', '13777449415', 'zhujueman@stu.kust.edu.cn', 'ºãÔ°6533', 85, 68, 95),
('10903901', '×ŞËıÇé', '13048302856', 'zoutaqing@stu.kust.edu.cn', 'âùÔ°3234', 95, 75, 73),
('10903902', '²ÜÂòÑÌ', '15699429757', 'caomaiyan@stu.kust.edu.cn', 'ºãÔ°6728', 55, 44, 61),
('10903903', 'ºØ¹úÕÉ', '15122607884', 'heguozhang@stu.kust.edu.cn', 'ºãÔ°6173', 94, 80, 75),
('10903904', 'Ôª·¢¿Ş', '18370392261', 'yuanfaku@stu.kust.edu.cn', 'ºãÔ°7638', 65, 82, 89),
('10903905', 'Î¤ĞíÒª', '18612114948', 'weixuyao@stu.kust.edu.cn', 'âùÔ°1265', 89, 86, 93),
('10903906', '²ıË¯´ü', '13750743178', 'changshuidai@stu.kust.edu.cn', 'âùÔ°9322', 78, 44, 79),
('10903907', 'ÑîÖÜÉÌ', '18991059118', 'yangzhoushang@stu.kust.edu.cn', 'âùÔ°4589', 57, 40, 42),
('10903908', 'Éò×´º¢', '17717334314', 'shenzhuanghai@stu.kust.edu.cn', 'ºãÔ°9554', 93, 84, 49),
('10903909', 'ÕÔĞÂÖ®', '18794913155', 'zhaoxinzhi@stu.kust.edu.cn', 'âùÔ°2197', 53, 51, 94),
('10903910', 'ÔÆ¿ÏÊ×', '13755673645', 'yunkenshou@stu.kust.edu.cn', 'ÌñÔ°2675', 94, 92, 48),
('10903911', '±ÏÖÜÇ¿', '18899490535', 'bizhouqiang@stu.kust.edu.cn', 'âùÔ°9474', 51, 81, 55),
('10903912', 'ÔÆÇ¬»»', '15954922032', 'yunqianhuan@stu.kust.edu.cn', 'âùÔ°2185', 62, 93, 92),
('10903913', 'ÛºË­Ê²', '18507389898', 'fengsheishen@stu.kust.edu.cn', 'Á«»ª1756', 75, 65, 73),
('10903914', '»Æµ½»ò', '15699127847', 'huangdaohuo@stu.kust.edu.cn', 'ºãÔ°6563', 61, 71, 81),
('10903915', 'ÕÂÊÂ¿¼', '18153365470', 'zhangshikao@stu.kust.edu.cn', 'ºãÔ°9182', 45, 71, 98),
('10903916', '·½Ëæ½Ì', '13874071411', 'fangsuijiao@stu.kust.edu.cn', 'ã½Ô°9524', 84, 46, 47),
('10903917', '»ªÀ¼Æû', '13486577365', 'hualanqi@stu.kust.edu.cn', 'ºãÔ°5865', 98, 84, 88),
('10903918', 'ÌÀÔ¼¸÷', '13944927426', 'tangyuege@stu.kust.edu.cn', 'âùÔ°8436', 63, 84, 73),
('10903919', 'ÕÂÊ¤·¿', '15200617002', 'zhangshengfang@stu.kust.edu.cn', 'ÌñÔ°7252', 49, 69, 48),
('10903920', '½¯Ğ»»­', '13021553467', 'jiangxiehua@stu.kust.edu.cn', 'ã½Ô°8296', 74, 97, 46),
('10903921', 'ÓàÃ«Ç×', '18990379539', 'yumaoqin@stu.kust.edu.cn', 'ºãÔ°2777', 88, 72, 76),
('10903922', 'ÌÆÔì´«', '13314438227', 'tangzaochuan@stu.kust.edu.cn', 'ÌñÔ°2947', 79, 54, 41),
('10903923', 'ÅíÃÜ±±', '18881991399', 'pengmibei@stu.kust.edu.cn', 'ã½Ô°3948', 84, 45, 89),
('10903924', 'ÃÏ²½ÏÂ', '13862709794', 'mengbuxia@stu.kust.edu.cn', 'ÌñÔ°6316', 43, 68, 96),
('10903925', 'ñÒÃÇ°ì', '18613806901', 'chumenban@stu.kust.edu.cn', 'âùÔ°8666', 70, 52, 97),
('10903926', 'Äß¶ÏÖØ', '15141610951', 'niduanzhong@stu.kust.edu.cn', 'ã½Ô°9649', 96, 91, 88),
('10903927', 'á¯³¤½ñ', '13135768651', 'cenzhangjin@stu.kust.edu.cn', 'ã½Ô°1451', 48, 55, 87),
('10903928', '·ë×ÀÖÊ', '15358375598', 'fengzhuozhi@stu.kust.edu.cn', 'ã½Ô°8775', 63, 62, 69),
('10903929', 'Ë®Ò×ÖÂ', '15840185977', 'shuiyizhi@stu.kust.edu.cn', 'ÌñÔ°9759', 76, 41, 88),
('10903930', 'ÂÀÊ¦´ı', '18074273062', 'lvshidai@stu.kust.edu.cn', 'ºãÔ°1449', 71, 72, 46),
('10903931', '³£µê¼Ã', '13337596393', 'changdianji@stu.kust.edu.cn', 'âùÔ°3374', 58, 87, 70),
('10903932', 'ÈÎÆæÊø', '18728192655', 'renqishu@stu.kust.edu.cn', 'ºãÔ°4844', 79, 85, 75),
('10903933', 'Ó÷¼Òµ¯', '15322579309', 'yujiadan@stu.kust.edu.cn', 'Á«»ª4891', 51, 40, 71),
('10903934', 'ëøÉè¹â', '13986315154', 'tengsheguang@stu.kust.edu.cn', 'Á«»ª3456', 61, 48, 94),
('10903935', 'Îéºú°×', '13473728908', 'wuhubai@stu.kust.edu.cn', 'ã½Ô°6965', 90, 60, 77),
('10903936', '·½ÆßÔ¤', '18527750595', 'fangqiyu@stu.kust.edu.cn', 'ºãÔ°1884', 47, 47, 42),
('10903937', '³ÂÈ»Óë', '15322436651', 'chenranyu@stu.kust.edu.cn', 'Á«»ª6611', 40, 40, 51),
('10903938', 'ñ¼ÆğÖ»', '15508259296', 'douqizhi@stu.kust.edu.cn', 'ÌñÔ°2591', 80, 71, 52),
('10903939', '»ÆÌÃ¹Ù', '17657671161', 'huangtangguan@stu.kust.edu.cn', 'ºãÔ°4696', 66, 55, 90),
('10903940', 'Ñ¦Æ½Ğ¬', '15703664976', 'xuepingxie@stu.kust.edu.cn', 'âùÔ°8713', 62, 87, 95),
('10903941', 'ÅË°ë¹²', '13989416344', 'panbangong@stu.kust.edu.cn', 'âùÔ°2872', 91, 76, 92),
('10903942', 'ÓàÇåÁî', '15597627433', 'yuqingling@stu.kust.edu.cn', 'ºãÔ°3284', 96, 60, 73),
('10903943', '³ÂÉñÒâ', '13318335759', 'chenshenyi@stu.kust.edu.cn', 'ºãÔ°8948', 70, 77, 59),
('10903944', 'ÌÀÏÔÈ«', '15380740840', 'tangxianquan@stu.kust.edu.cn', 'ã½Ô°6819', 61, 55, 73),
('10903945', 'Ïô¶úÌı', '17609673209', 'xiaoerting@stu.kust.edu.cn', 'ºãÔ°9823', 91, 55, 72),
('10903946', '»ªÀÕÊ«', '17860070487', 'hualeishi@stu.kust.edu.cn', 'Á«»ª3586', 87, 42, 71),
('10903947', '¸µÀöÀî', '13349269705', 'fulili@stu.kust.edu.cn', 'âùÔ°4686', 53, 58, 54),
('10903948', '»ªÊ·ĞŞ', '13780356713', 'huashixiu@stu.kust.edu.cn', 'ÌñÔ°4871', 74, 83, 54),
('10903949', '»Æ°ÂĞĞ', '18191288194', 'huangaoxing@stu.kust.edu.cn', 'ºãÔ°1714', 76, 44, 90),
('10903950', 'ÖÜ½é±ğ', '18062432197', 'zhoujiebie@stu.kust.edu.cn', 'ã½Ô°1118', 55, 92, 86),
('10904001', 'ÕÅĞÂ¸¸', '13400517110', 'zhangxinfu@stu.kust.edu.cn', 'âùÔ°1273', 52, 93, 41),
('10904002', 'ñ¼µ³ÎÅ', '15056492460', 'doudangwen@stu.kust.edu.cn', 'ºãÔ°6739', 57, 93, 71),
('10904003', 'á¯ÇëÏ£', '15617875449', 'cenqingxi@stu.kust.edu.cn', 'ã½Ô°6773', 91, 54, 80),
('10904004', 'ÇØÊ×Ğû', '13022477812', 'qinshouxuan@stu.kust.edu.cn', 'Á«»ª8656', 55, 68, 90),
('10904005', '×ŞÌõµ³', '18327853131', 'zoutiaodang@stu.kust.edu.cn', 'Á«»ª5828', 91, 61, 62),
('10904006', 'ÅíÉ«°²', '15781789663', 'pengsean@stu.kust.edu.cn', 'ºãÔ°3467', 55, 72, 74),
('10904007', 'ÖÜÕ½Òô', '13486145140', 'zhouzhanyin@stu.kust.edu.cn', 'ã½Ô°1997', 74, 99, 54),
('10904008', 'Ğ»ÌØĞÛ', '17652966824', 'xietexiong@stu.kust.edu.cn', 'Á«»ª6364', 46, 84, 77),
('10904009', 'Ë®Ã¦µê', '18795303485', 'shuimangdian@stu.kust.edu.cn', 'âùÔ°4121', 93, 84, 85),
('10904010', 'Ãç±¸Ñ½', '17649223831', 'miaobeiya@stu.kust.edu.cn', 'Á«»ª9119', 66, 69, 66),
('10904011', 'Ô¬Ö§ËÉ', '15870124717', 'yuanzhisong@stu.kust.edu.cn', 'ÌñÔ°8148', 42, 99, 81),
('10904012', 'ºÍ¼Ù¹Ç', '15784215447', 'hejiagu@stu.kust.edu.cn', 'ÌñÔ°8228', 42, 83, 57),
('10904013', 'Æİ»ğÁì', '13322475390', 'qihuoling@stu.kust.edu.cn', 'ºãÔ°2514', 76, 76, 52),
('10904014', '·½¿Õ¼º', '18978021467', 'fangkongji@stu.kust.edu.cn', 'Á«»ª6983', 79, 71, 49),
('10904015', '¿µ¿ÏÔ­', '13348717790', 'kangkenyuan@stu.kust.edu.cn', 'Á«»ª3691', 92, 66, 77),
('10904016', 'º«µØ¶Ô', '13930615161', 'handidui@stu.kust.edu.cn', 'Á«»ª1169', 80, 41, 91),
('10904017', 'Á®Âä½Ú', '13126445416', 'lianluojie@stu.kust.edu.cn', 'Á«»ª3942', 78, 45, 64),
('10904018', 'Î¤×óÊô', '17602642314', 'weizuoshu@stu.kust.edu.cn', 'ÌñÔ°6979', 76, 54, 66),
('10904019', '·ÑÏû´ú', '18878874650', 'feixiaodai@stu.kust.edu.cn', 'âùÔ°1886', 97, 93, 69),
('10904020', 'ÅË°àÒ½', '18442900924', 'panbanyi@stu.kust.edu.cn', 'âùÔ°1871', 95, 55, 95),
('10904021', 'ÇØ°Ëº£', '15663096059', 'qinbahai@stu.kust.edu.cn', 'Á«»ª9778', 95, 96, 62),
('10904022', 'Îé³ÌÎ¢', '13868110297', 'wuchengwei@stu.kust.edu.cn', 'ºãÔ°8858', 96, 96, 84),
('10904023', 'ÓÚĞøĞÛ', '15693845011', 'yuxuxiong@stu.kust.edu.cn', 'Á«»ª8828', 40, 55, 82),
('10904024', 'ÁøÍ»×ù', '13217287577', 'liutuzuo@stu.kust.edu.cn', 'ã½Ô°1921', 55, 75, 66),
('10904025', 'ÃÏÖ±ÄÌ', '13599714057', 'mengzhinai@stu.kust.edu.cn', 'âùÔ°2899', 43, 78, 84),
('10904026', 'Âíºô·²', '15017644506', 'mahufan@stu.kust.edu.cn', 'ã½Ô°9465', 44, 72, 97),
('10904027', 'ÖÜºÜ´ó', '15570310336', 'zhouhenda@stu.kust.edu.cn', 'Á«»ª4748', 50, 96, 93),
('10904028', 'ÀÉÌøÀ­', '18687748885', 'langtiaola@stu.kust.edu.cn', 'ã½Ô°4556', 44, 47, 63),
('10904029', '½ğÕßÀ³', '18821764446', 'jinzhelai@stu.kust.edu.cn', 'âùÔ°2624', 66, 53, 44),
('10904030', 'Ö£´ïÀÕ', '13368689723', 'zhengdalei@stu.kust.edu.cn', 'Á«»ª2198', 43, 84, 75),
('10904031', '»ªÑÀÀ¼', '15322845896', 'huayalan@stu.kust.edu.cn', 'Á«»ª6541', 64, 60, 43),
('10904032', '½ª½ÓÅÜ', '13346209134', 'jiangjiepao@stu.kust.edu.cn', 'âùÔ°4778', 92, 59, 59),
('10904033', '»¨×ÊĞí', '17759492637', 'huazixu@stu.kust.edu.cn', 'Á«»ª9521', 42, 55, 53),
('10904034', '·¶Æ½¹ã', '18549998513', 'fanpingguang@stu.kust.edu.cn', 'âùÔ°7369', 82, 42, 57),
('10904035', 'Îé»·×ª', '13043903725', 'wuhuanzhuan@stu.kust.edu.cn', 'ºãÔ°9529', 75, 95, 69),
